orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,orgunitlevel6,organisationunitid,organisationunitname,organisationunitcode,periodid,periodname,periodcode,NUT_10-19 Screened for Nutrition - Normal,NUT_10-19 Screened for Nutrition - Underweight,NUT_10-19 Screened for Nutrition-Obese,NUT_10-19 Screened for Nutrition-Overweight,NUT_10-19 Screened for Nutrition-Very Obese,NUT_Children 24 - 59 Months Dewormed,NUT_Children 6-59 Months Received Vitamin A by Dose,NUT_Children 6-59 Months received Vitamin A by Age,NUT_Children < 5 years Screened for Acute Malnutrition,NUT_Children <2 Years Weighted during GMP Session,NUT_Children <5 Years Screened with MAM,NUT_Children <5 Years Screened with SAM,NUT_Children Exit MAM Treatment,NUT_Children Exit SAM Treatment (OTP),NUT_Children With MAM Admitted to OTP,NUT_Children With SAM Admitted To OTP,NUT_Children with SAM Admitted to SC,NUT_Live Births Weighed,NUT_MAM at Beginning of the Month,"NUT_Modere Malnutrition, By Age (Between -2 And -3)",NUT_NUT_SC_Children Defaulted,NUT_Newborns < 2500 gm,NUT_PLW Screened for Acute Malnutrition By MUAC Status,NUT_PLW screened for acute malnutrition By status,NUT_Pregnant Women De-Wormed,NUT_Pregnant Women Received IFA - 90+,NUT_SAM at Beginning SC of The Month,NUT_SAM at Beginning of the Month,NUT_SC_Children Cured,NUT_SC_Children Died,NUT_SC_Children Exit SAM Treatment (SC),NUT_SC_Children Non-Respondent,NUT_SC_Children Stabilized,NUT_SC_Children Transferred Out,"NUT_Severe Malnutrition, By Age (Z-Score Below (-3)",Latitude,Longitude,eth_year,eth_month,greg_date,greg_year,greg_month,greg_day,greg_month_name,period_start_gc,period_end_gc,period_ec,period_gc
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201302,Tikemet 2013,201302,,,,,,102,365,365,,385,,,,,,,,0,,45,,0,279,,0,16,,,,,,,,,0,13.1762401,38.1565785,2013,2,10/11/2020,2020,10,11,October,10/11/2020,10/31/2020,2013-02,2020-10
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201303,Hidar 2013,201303,,,,,,0,0,0,,253,,,,,,,,0,,24,,0,93,,0,34,,,,,,,,,0,13.1762401,38.1565785,2013,3,11/10/2020,2020,11,10,November,11/10/2020,11/30/2020,2013-03,2020-11
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201304,Tahesas 2013,201304,,,,,,57,83,83,,315,,,,,,,,0,,0,,0,162,,14,19,,,,,,,,,0,13.1762401,38.1565785,2013,4,12/10/2020,2020,12,10,December,12/10/2020,12/31/2020,2013-04,2020-12
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201305,Tir 2013,201305,,,,,,248,195,195,,289,,,,,,,,0,,13,,0,422,,0,13,,,,,,,,,0,13.1762401,38.1565785,2013,5,1/9/2021,2021,1,9,January,1/9/2021,1/31/2021,2013-05,2021-01
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201306,Yekatit 2013,201306,,,,,,128,339,339,,309,,,,,,,,0,,15,,0,310,,1,11,,,,,,,,,0,13.1762401,38.1565785,2013,6,2/8/2021,2021,2,8,February,2/8/2021,2/28/2021,2013-06,2021-02
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201307,Megabit 2013,201307,,,,,,85,90,90,,317,,,,,,,,0,,36,,0,92,,0,13,,,,,,,,,2,13.1762401,38.1565785,2013,7,3/10/2021,2021,3,10,March,3/10/2021,3/31/2021,2013-07,2021-03
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201308,Miazia 2013,201308,,,,,,0,0,0,,181,,,,,,,,0,,8,,0,83,,0,9,,,,,,,,,0,13.1762401,38.1565785,2013,8,4/9/2021,2021,4,9,April,4/9/2021,4/30/2021,2013-08,2021-04
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201309,Ginbot 2013,201309,,,,,,117,166,168,,324,,,,,,,,0,,19,,0,315,,0,8,,,,,,,,,0,13.1762401,38.1565785,2013,9,5/9/2021,2021,5,9,May,5/9/2021,5/31/2021,2013-09,2021-05
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201310,Sene 2013,201310,,,,,,232,405,405,,213,,,,,,,,0,,0,,0,184,,8,14,,,,,,,,,0,13.1762401,38.1565785,2013,10,6/8/2021,2021,6,8,June,6/8/2021,6/30/2021,2013-10,2021-06
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201311,Hamle 2013,201311,,,,,,0,0,0,,216,,,,,,,,0,,4,,0,207,,3,7,,,,,,,,,0,13.1762401,38.1565785,2013,11,7/8/2021,2021,7,8,July,7/8/2021,7/31/2021,2013-11,2021-07
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201312,Nehase 2013,201312,,,,,,0,0,0,,210,,,,,,,,0,,0,,0,171,,0,4,,,,,,,,,0,13.1762401,38.1565785,2013,12,8/7/2021,2021,8,7,August,8/7/2021,8/31/2021,2013-12,2021-08
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201401,Meskerem 2014,201401,,,,,,86,188,188,,209,,,,,,,,0,,0,,0,170,,0,8,,,,,,,,,0,13.1762401,38.1565785,2014,1,9/11/2021,2021,9,11,September,9/11/2021,9/30/2021,2014-01,2021-09
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201402,Tikemet 2014,201402,,,,,,176,692,692,,207,,,,,,,,0,,11,,0,289,,0,12,,,,,,,,,0,13.1762401,38.1565785,2014,2,10/11/2021,2021,10,11,October,10/11/2021,10/31/2021,2014-02,2021-10
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201403,Hidar 2014,201403,,,,,,235,645,645,,419,,,,,,,,0,,19,,0,275,,0,7,,,,,,,,,3,13.1762401,38.1565785,2014,3,11/10/2021,2021,11,10,November,11/10/2021,11/30/2021,2014-03,2021-11
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201404,Tahesas 2014,201404,,,,,,76,120,120,,124,,,,,,,,0,,9,,0,305,,10,5,,,,,,,,,2,13.1762401,38.1565785,2014,4,12/10/2021,2021,12,10,December,12/10/2021,12/31/2021,2014-04,2021-12
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201405,Tir 2014,201405,,,,,,36,36,36,,119,,,,,,,,0,,5,,0,309,,0,4,,,,,,,,,1,13.1762401,38.1565785,2014,5,1/9/2022,2022,1,9,January,1/9/2022,1/31/2022,2014-05,2022-01
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201406,Yekatit 2014,201406,,,,,,422,809,809,,127,,,,,,,,0,,4,,0,470,,13,8,,,,,,,,,3,13.1762401,38.1565785,2014,6,2/8/2022,2022,2,8,February,2/8/2022,2/28/2022,2014-06,2022-02
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201407,Megabit 2014,201407,,,,,,0,0,0,,169,,,,,,,,0,,13,,0,251,,0,7,,,,,,,,,1,13.1762401,38.1565785,2014,7,3/10/2022,2022,3,10,March,3/10/2022,3/31/2022,2014-07,2022-03
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201408,Miazia 2014,201408,,,,,,0,0,0,,231,,,,,,,,0,,3,,0,221,,0,11,,,,,,,,,0,13.1762401,38.1565785,2014,8,4/9/2022,2022,4,9,April,4/9/2022,4/30/2022,2014-08,2022-04
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201409,Ginbot 2014,201409,,,,,,254,365,365,,221,,,,,,,,0,,2,,0,172,,0,4,,,,,,,,,0,13.1762401,38.1565785,2014,9,5/9/2022,2022,5,9,May,5/9/2022,5/31/2022,2014-09,2022-05
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201410,Sene 2014,201410,,,,,,199,320,320,,218,,,,,,,,0,,3,,0,185,,3,6,,,,,,,,,2,13.1762401,38.1565785,2014,10,6/8/2022,2022,6,8,June,6/8/2022,6/30/2022,2014-10,2022-06
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201411,Hamle 2014,201411,0,0,0,0,0,0,0,0,863,239,331,6,152,2,331,6,,0,350,8,,0,247,247,0,8,,3,,,,,,,2,13.1762401,38.1565785,2014,11,7/8/2022,2022,7,8,July,7/8/2022,7/31/2022,2014-11,2022-07
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201412,Nehase 2014,201412,0,0,0,0,0,0,0,0,873,247,334,4,73,3,328,4,,0,331,6,,0,240,240,0,6,,6,,,,,,,1,13.1762401,38.1565785,2014,12,8/7/2022,2022,8,7,August,8/7/2022,8/31/2022,2014-12,2022-08
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201501,Meskerem 2015,201501,0,0,0,0,0,77,130,130,823,286,375,6,0,0,232,2,,0,363,4,,0,239,239,0,7,,4,,,,,,,0,13.1762401,38.1565785,2015,1,9/11/2022,2022,9,11,September,9/11/2022,9/30/2022,2015-01,2022-09
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201502,Tikemet 2015,201502,0,0,0,0,0,42,36,36,442,150,159,2,0,0,0,0,,0,375,1,,0,158,158,0,3,,6,,,,,,,0,13.1762401,38.1565785,2015,2,10/11/2022,2022,10,11,October,10/11/2022,10/31/2022,2015-02,2022-10
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201503,Hidar 2015,201503,0,0,0,0,0,66,102,102,807,279,365,2,0,0,365,0,,0,175,1,,0,225,225,0,1,,6,,,,,,,0,13.1762401,38.1565785,2015,3,11/10/2022,2022,11,10,November,11/10/2022,11/30/2022,2015-03,2022-11
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201504,Tahesas 2015,201504,0,0,0,0,0,605,1055,1055,903,279,312,24,79,6,39,24,,0,352,0,,0,511,511,0,7,,6,,,,,,,0,13.1762401,38.1565785,2015,4,12/10/2022,2022,12,10,December,12/10/2022,12/31/2022,2015-04,2022-12
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201505,Tir 2015,201505,0,0,0,0,0,58,96,96,622,279,324,3,0,5,12,3,,0,391,0,,0,368,368,0,2,,24,,,,,,,0,13.1762401,38.1565785,2015,5,1/9/2023,2023,1,9,January,1/9/2023,1/31/2023,2015-05,2023-01
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201506,Yekatit 2015,201506,0,0,0,0,0,69,60,60,547,204,296,6,28,0,296,2,,0,324,0,,0,282,282,0,1,,9,,,,,,,0,13.1762401,38.1565785,2015,6,2/8/2023,2023,2,8,February,2/8/2023,2/28/2023,2015-06,2023-02
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201507,Megabit 2015,201507,0,0,0,0,0,90,90,90,563,291,373,9,3,0,3,7,,0,9,0,,0,427,427,0,10,,9,,,,,,,0,13.1762401,38.1565785,2015,7,3/10/2023,2023,3,10,March,3/10/2023,3/31/2023,2015-07,2023-03
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201508,Miazia 2015,201508,0,0,0,0,0,59,76,76,563,253,335,8,38,1,0,0,,0,378,0,,0,401,401,0,4,,9,,,,,,,0,13.1762401,38.1565785,2015,8,4/9/2023,2023,4,9,April,4/9/2023,4/30/2023,2015-08,2023-04
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201509,Ginbot 2015,201509,0,0,0,0,0,39,52,52,634,319,410,9,3,5,88,9,,0,325,0,,0,423,423,0,3,,8,,,,,,,0,13.1762401,38.1565785,2015,9,5/9/2023,2023,5,9,May,5/9/2023,5/31/2023,2015-09,2023-05
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201510,Sene 2015,201510,0,0,0,0,0,311,491,491,673,323,483,0,0,3,73,0,,0,410,0,,0,426,426,38,4,,8,,,,,,,0,13.1762401,38.1565785,2015,10,6/8/2023,2023,6,8,June,6/8/2023,6/30/2023,2015-10,2023-06
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201511,Hamle 2015,201511,0,0,0,0,0,37,56,56,519,519,328,5,0,3,36,0,,0,483,8,,0,364,364,5,9,,11,,,,,,,5,13.1762401,38.1565785,2015,11,7/8/2023,2023,7,8,July,7/8/2023,7/31/2023,2015-11,2023-07
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201512,Nehase 2015,201512,0,0,0,0,0,85,94,94,584,175,506,8,13,1,506,7,,0,519,1,,0,369,369,0,3,,8,,,,,,,8,13.1762401,38.1565785,2015,12,8/7/2023,2023,8,7,August,8/7/2023,8/31/2023,2015-12,2023-08
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201601,Meskerem 2016,201601,0,0,0,0,0,62,61,61,756,178,507,7,0,1,507,7,,0,506,0,,0,370,370,0,2,,8,,,,,,,7,13.1762401,38.1565785,2016,1,9/12/2023,2023,9,12,September,9/12/2023,9/30/2023,2016-01,2023-09
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201602,Tikemet 2016,201602,0,0,0,0,0,82,91,91,751,260,550,16,0,0,47,0,,0,506,114,,0,361,361,0,8,,8,,,,,,,12,13.1762401,38.1565785,2016,2,10/12/2023,2023,10,12,October,10/12/2023,10/31/2023,2016-02,2023-10
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201603,Hidar 2016,201603,0,0,0,0,0,121,224,224,671,245,540,15,17,3,3,2,,0,554,161,,0,340,340,0,2,,16,,,,,,,13,13.1762401,38.1565785,2016,3,11/11/2023,2023,11,11,November,11/11/2023,11/30/2023,2016-03,2023-11
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201604,Tahesas 2016,201604,0,0,0,0,0,553,772,772,856,305,445,2,45,4,2,2,,0,554,125,,0,230,230,0,15,,15,,,,,,,2,13.1762401,38.1565785,2016,4,12/11/2023,2023,12,11,December,12/11/2023,12/31/2023,2016-04,2023-12
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201605,Tir 2016,201605,0,0,0,0,0,64,167,167,859,298,445,1,2,1,445,1,,0,2,126,,0,236,236,0,9,,13,,,,,,,2,13.1762401,38.1565785,2016,5,1/10/2024,2024,1,10,January,1/10/2024,1/31/2024,2016-05,2024-01
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201606,Yekatit 2016,201606,0,0,0,0,0,0,0,0,659,299,448,2,0,0,2,2,,0,448,124,,0,238,238,0,19,,14,,,,,,,2,13.1762401,38.1565785,2016,6,2/9/2024,2024,2,9,February,2/9/2024,2/29/2024,2016-06,2024-02
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201607,Megabit 2016,201607,0,0,0,0,0,15,120,120,666,130,436,0,16,4,0,0,,0,436,0,,0,232,232,8,16,,16,,,,,,,0,13.1762401,38.1565785,2016,7,3/10/2024,2024,3,10,March,3/10/2024,3/31/2024,2016-07,2024-03
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201608,Miazia 2016,201608,0,0,0,0,0,37,17,17,877,307,449,1,9,8,5,1,,0,436,115,,0,225,225,0,21,,12,,,,,,,0,13.1762401,38.1565785,2016,8,4/9/2024,2024,4,9,April,4/9/2024,4/30/2024,2016-08,2024-04
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201609,Ginbot 2016,201609,0,0,0,0,0,34,32,32,886,301,572,4,0,5,0,4,,0,432,111,,0,237,237,0,35,,7,,,,,,,0,13.1762401,38.1565785,2016,9,5/9/2024,2024,5,9,May,5/9/2024,5/31/2024,2016-09,2024-05
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201610,Sene 2016,201610,0,0,0,0,0,523,805,805,848,315,450,0,0,0,0,0,,0,447,130,,0,213,213,36,36,,6,,,,,,,0,13.1762401,38.1565785,2016,10,6/8/2024,2024,6,8,June,6/8/2024,6/30/2024,2016-10,2024-06
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201611,Hamle 2016,201611,0,0,0,0,0,178,195,195,618,217,419,2,40,0,9,2,,0,450,0,,0,249,249,0,14,,0,,,,,,,0,13.1762401,38.1565785,2016,11,7/8/2024,2024,7,8,July,7/8/2024,7/31/2024,2016-11,2024-07
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201612,Nehase 2016,201612,0,0,0,0,0,44,29,29,626,318,426,0,0,0,0,0,,0,419,0,,0,246,246,0,10,,0,,,,,,,0,13.1762401,38.1565785,2016,12,8/7/2024,2024,8,7,August,8/7/2024,8/31/2024,2016-12,2024-08
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201701,Meskerem 2017,201701,0,,,,,38,60,60,615,309,415,1,0,0,0,1,,0,426,0,,0,240,240,0,19,,0,,,,,,,0,13.1762401,38.1565785,2017,1,9/11/2024,2024,9,11,September,9/11/2024,9/30/2024,2017-01,2024-09
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201702,Tikemet 2017,201702,0,0,0,0,0,13,0,0,626,295,408,5,0,5,0,5,,0,426,0,,0,243,243,0,11,,9,,,,,,,0,13.1762401,38.1565785,2017,2,10/11/2024,2024,10,11,October,10/11/2024,10/31/2024,2017-02,2024-10
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201703,Hidar 2017,201703,0,0,0,0,0,16,24,24,579,187,422,5,0,0,14,5,,0,408,0,,0,230,230,0,13,,5,,,,,,,0,13.1762401,38.1565785,2017,3,11/10/2024,2024,11,10,November,11/10/2024,11/30/2024,2017-03,2024-11
Federal Ministry Of Health,Amhara Region,North Gondar Zone,Janamora Woreda,Enchet kabe_PHCU,Barna Health Post,U7Nh3zDCGjw,Barna Health Post,1072291,201704,Tahesas 2017,201704,0,0,0,0,0,314,500,500,581,185,58,3,0,0,0,3,,0,422,0,,0,237,237,0,26,,0,,,,,,,0,13.1762401,38.1565785,2017,4,12/10/2024,2024,12,10,December,12/10/2024,12/31/2024,2017-04,2024-12
Federal Ministry Of Health,Somali Region,Afder Zone,West Imay Woreda,Jik_PHCU,Barsiibo Health Post,z07psU4d5Ki,Barsiibo Health Post,1079160,201105,Tir 2011,201105,,,,,,0,0,0,,0,,,,,,,,0,,0,,0,0,,0,0,,,,,,,,,0,6.3072366,42.3826308,2011,5,1/9/2019,2019,1,9,January,1/9/2019,1/31/2019,2011-05,2019-01
Federal Ministry Of Health,Somali Region,Afder Zone,West Imay Woreda,Jik_PHCU,Barsiibo Health Post,z07psU4d5Ki,Barsiibo Health Post,1079160,201106,Yekatit 2011,201106,,,,,,0,0,0,,0,,,,,,,,0,,0,,0,30,,0,0,,,,,,,,,0,6.3072366,42.3826308,2011,6,2/8/2019,2019,2,8,February,2/8/2019,2/28/2019,2011-06,2019-02
Federal Ministry Of Health,Somali Region,Afder Zone,West Imay Woreda,Jik_PHCU,Barsiibo Health Post,z07psU4d5Ki,Barsiibo Health Post,1079160,201107,Megabit 2011,201107,,,,,,0,0,0,,0,,,,,,,,0,,0,,0,0,,0,0,,,,,,,,,0,6.3072366,42.3826308,2011,7,3/10/2019,2019,3,10,March,3/10/2019,3/31/2019,2011-07,2019-03
Federal Ministry Of Health,Somali Region,Afder Zone,West Imay Woreda,Jik_PHCU,Barsiibo Health Post,z07psU4d5Ki,Barsiibo Health Post,1079160,201108,Miazia 2011,201108,,,,,,0,0,0,,0,,,,,,,,0,,0,,0,0,,0,0,,,,,,,,,0,6.3072366,42.3826308,2011,8,4/9/2019,2019,4,9,April,4/9/2019,4/30/2019,2011-08,2019-04
Federal Ministry Of Health,Somali Region,Afder Zone,West Imay Woreda,Jik_PHCU,Barsiibo Health Post,z07psU4d5Ki,Barsiibo Health Post,1079160,201109,Ginbot 2011,201109,,,,,,0,0,0,,0,,,,,,,,0,,0,,0,0,,0,0,,,,,,,,,0,6.3072366,42.3826308,2011,9,5/9/2019,2019,5,9,May,5/9/2019,5/31/2019,2011-09,2019-05
Federal Ministry Of Health,Somali Region,Afder Zone,West Imay Woreda,Jik_PHCU,Barsiibo Health Post,z07psU4d5Ki,Barsiibo Health Post,1079160,201110,Sene 2011,201110,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,6.3072366,42.3826308,2011,10,6/8/2019,2019,6,8,June,6/8/2019,6/30/2019,2011-10,2019-06
Federal Ministry Of Health,Somali Region,Afder Zone,West Imay Woreda,Jik_PHCU,Barsiibo Health Post,z07psU4d5Ki,Barsiibo Health Post,1079160,201111,Hamle 2011,201111,,,,,,0,0,0,,0,,,,,,,,0,,0,,0,0,,0,0,,,,,,,,,0,6.3072366,42.3826308,2011,11,7/8/2019,2019,7,8,July,7/8/2019,7/31/2019,2011-11,2019-07
Federal Ministry Of Health,Somali Region,Afder Zone,West Imay Woreda,Jik_PHCU,Barsiibo Health Post,z07psU4d5Ki,Barsiibo Health Post,1079160,201112,Nehase 2011,201112,,,,,,0,0,0,,0,,,,,,,,0,,0,,0,0,,0,0,,,,,,,,,0,6.3072366,42.3826308,2011,12,8/7/2019,2019,8,7,August,8/7/2019,8/31/2019,2011-12,2019-08
Federal Ministry Of Health,Somali Region,Afder Zone,West Imay Woreda,Jik_PHCU,Barsiibo Health Post,z07psU4d5Ki,Barsiibo Health Post,1079160,201201,Meskerem 2012,201201,,,,,,0,0,0,,0,,,,,,,,0,,0,,0,0,,0,0,,,,,,,,,0,6.3072366,42.3826308,2012,1,9/12/2019,2019,9,12,September,9/12/2019,9/30/2019,2012-01,2019-09
Federal Ministry Of Health,Somali Region,Afder Zone,West Imay Woreda,Jik_PHCU,Barsiibo Health Post,z07psU4d5Ki,Barsiibo Health Post,1079160,201202,Tikemet 2012,201202,,,,,,0,0,0,,0,,,,,,,,0,,0,,0,0,,0,0,,,,,,,,,0,6.3072366,42.3826308,2012,2,10/12/2019,2019,10,12,October,10/12/2019,10/31/2019,2012-02,2019-10
Federal Ministry Of Health,Somali Region,Afder Zone,West Imay Woreda,Jik_PHCU,Barsiibo Health Post,z07psU4d5Ki,Barsiibo Health Post,1079160,201203,Hidar 2012,201203,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,6.3072366,42.3826308,2012,3,11/11/2019,2019,11,11,November,11/11/2019,11/30/2019,2012-03,2019-11
Federal Ministry Of Health,Somali Region,Afder Zone,West Imay Woreda,Jik_PHCU,Barsiibo Health Post,z07psU4d5Ki,Barsiibo Health Post,1079160,201204,Tahesas 2012,201204,,,,,,0,0,0,,0,,,,,,,,0,,0,,0,0,,0,0,,,,,,,,,0,6.3072366,42.3826308,2012,4,12/11/2019,2019,12,11,December,12/11/2019,12/31/2019,2012-04,2019-12
